"id","bdate","ddate","lifespan","data","name","seats"
"P320",1791,1841,50,"bdrc","byams pa gsung rab/"," "
"P322",1768,1816,48,"bdrc","a kyA 03 blo bzang 'jam dbyangs rgya mtsho/","G160"
"P3231",1414,1493,79,"bdrc","grub chen bzang po rgyal mtshan/","G275"
"P324",1825,1897,72,"bdrc","shing bza' paN+Di ta blo bzang bstan pa'i dbang phyug","G160,G398,G163"
"P3241",1316,1397,81,"bdrc","'jam dbyangs chos kyi dpal ba/"," "
"P3243",1780,1848,68,"bdrc","gser khang blo bzang bstan 'dzin rgya mtsho/","G163"
"P3256",1603,1659,56,"bdrc","bka' 'gyur ba mgon po bsod nams mchog ldan/","G508,G275"
"P326",1212,1270,58,"bdrc","gu ru chos dbang /","G388"
"P3266",1361,1438,77,"bdrc","bsod nams 'phel ba/"," "
"P3267",1468,1538,70,"bdrc","bsod nams mchog grub/","G275"
"P329",1725,1796,71,"bdrc","chu bzang 03 ngag dbang thub bstan dbang phyug","G164,G160,G161"
"P3296",1339,1420,81,"bdrc","grub chen sangs rgyas dpal/"," "
"P330",1724,1766,42,"bdrc","'bri gung che tshang 03 dkon mchog bstan 'dzin 'gro 'dul/","G340"
"P3312",1055,1149,94,"bdrc","ma cig lab kyi sgron ma/","G2819"
"P332",1721,1791,70,"bdrc","tshe smon gling 01 ngag dbang tshul khrims/","G220,G435,G394,G236,G237,G337"
"P333",1720,1803,83,"bdrc","dngul chu ngag dbang rdo rje/","G223"
"P334",1715,1780,65,"bdrc","lha btsun ngag dbang rdo rje/"," "
"P335",1714,1783,69,"bdrc","gtsang pa mkhan chen ye shes dpal 'byor/","G464"
"P336",1714,1762,48,"bdrc","stag phu 04 blo bzang bstan pa'i rgyal mtshan/","G405"
"P339",1704,1788,84,"bdrc","sum pa mkhan po ye shes dpal 'byor/","G165"
"P340",1700,1785,85,"bdrc","blo bzang rgyal mtshan/","G161,G155"
"P3412",1210,1307,97,"bdrc","tshogs sgom kun dga' dpal/"," "
"P3413",1222,1317,95,"bdrc","gnyan chen bsod nams brtan pa/"," "
"P343",1697,1763,66,"bdrc","mdo mkhar zhabs drung tshe ring dbang rgyal/","G67"
"P344",1696,1750,54,"bdrc","'on rgyal sras 04 'jigs med ye shes grags pa/","G75"
"P3442",1027,1105,78,"bdrc","po to pa rin chen gsal/","G4595"
"P3444",1032,1111,79,"bdrc","dge bshes brag dkar ba/"," "
"P3445",1054,1123,69,"bdrc","glang ri thang pa rdo rje seng+ge"," "
"P3446",1106,1166,60,"bdrc","gtum ston blo gros grags/","G3566"
"P3447",1101,1175,74,"bdrc","'chad kha pa ye shes rdo rje/","G2066"
"P3448",1121,1189,68,"bdrc","spyil bu pa chos kyi rgyal mtshan/","G228"
"P3449",1158,1232,74,"bdrc","lha lung gi dbang phyug","G445"
"P345",1682,1741,59,"bdrc","'jam dbyangs bde ba'i rdo rje/","G478"
"P3450",1354,1435,81,"bdrc","byams chen chos rje shAkya ye shes/","G154"
"P3451",1629,1695,66,"bdrc","khri 46 sbyin pa rgya mtsho/","G337"
"P3456",1011,1064,53,"bdrc","nag tsho lo tsA ba/"," "
"P346",1689,1747,58,"bdrc","mi dbang bsod nams stobs rgyas/"," "
"P3461",1015,1077,62,"bdrc","a mes byang chub rin chen/","G74"
"P3464",1011,1075,64,"bdrc","khu ston brtson 'grus g.yung drung /"," "
"P3466",1023,1115,92,"bdrc","khams pa lung pa shAkya yon tan/"," "
"P3473",1038,1103,65,"bdrc","spyan snga tshul khrims 'bar/"," "
"P3475",1075,1138,63,"bdrc","bya yul ba chen po gzhon nu 'od/","G229"
"P3476",1090,1171,81,"bdrc","dgyer sgom chen po gzhon nu grags pa/","G2365"
"P3485",1138,1210,72,"bdrc","sangs rgyas dbon ston/","G4163,G3085"
"P349",1686,1738,52,"bdrc","rgya nag pa 'jam dbyangs bstan pa'i nyi ma/"," "
"P3495",1373,1447,74,"bdrc","hor ston nam mkha' dpal ba/","G77"
"P35",1379,1449,70,"bdrc","'jam dbyangs chos rje bkra shis dpal ldan/","G108"
"P350",1683,1766,83,"bdrc","bde khang ba blo bzang rab brtan/","G394,G161"
"P3507",1477,1544,67,"bdrc","sgo rum pa kun dga' legs pa/","G201"
"P3508",1527,1587,60,"bdrc","bod mkhar ba mai tri don grub rgyal mtshan/"," "
"P351",1683,1739,56,"bdrc","brag g.yab blo bzang bstan pa/","G460"
"P3510",1602,1681,79,"bdrc","rin chen bsod nams mchog grub/","G275"
"P3511",1633,1703,70,"bdrc","bco brgyad khri chen 09 mkhyen rab byams pa lhun grub/","G233"
"P3513",1776,1862,86,"bdrc","ngor mkhan chen 47 byams pa kun dga' bstan 'dzin/","G211"
"P3527",1732,1787,55,"bdrc","kong po bka' brgyad 'phrin las yar 'phel/","G403"
"P353",1679,1765,86,"bdrc","mkhan chen dge 'dun rgya mtsho/","G163"
"P3534",1285,1350,65,"bdrc","lha blo gros 'od/"," "
"P3537",1696,1762,66,"bdrc","bla brang khri 04 ngag dbang bstan 'dzin/","G162"
"P3542",1906,1955,49,"bdrc","thugs sras thub bstan lhun grub/"," "
"P3546",1888,1944,56,"bdrc","a mdo dge bshes 'jam dpal rol pa'i blo gros/"," "
"P355",1744,1807,63,"bdrc","rgyal thang pa dge 'dun tshul khrims/","G236,G1519,G337,G237,G77"
"P3550",1839,1894,55,"bdrc","thu'u bkwan 06 blo bzang dbang phyug bshad sgrub rgya mtsho/","G165"
"P3551",1748,1830,82,"bdrc","thur ma 'jam dbyangs don grub/","G162"
"P3554",1773,1838,65,"bdrc","the bud dkon mchog phun tshogs/","G162"
"P3555",1783,1846,63,"bdrc","the bo 03 blo bzang bstan 'dzin/","G438"
"P3558",1773,1838,65,"bdrc","gling dkon mchog rgyal ba'i blo gros/","G162"
"P3559",1768,1833,65,"bdrc","se drung dkon mchog dbang phyug","G162"
"P3560",1778,1856,78,"bdrc","tsa yus 03 dkon mchog dge legs rgyal mtshan/","G162,G2521"
"P3565",1349,1425,76,"bdrc","theg chen chos rje kun dga' bkra shis/"," "
"P3566",1332,1359,27,"bdrc","tA dben chos kyi rgyal mtshan/","G436,G880"
"P3572",1377,1448,71,"bdrc","si tu 01 chos kyi rgyal mtshan/","G35,G35"
"P3574",1498,1541,43,"bdrc","si tu 03 bkra shis dpal 'byor/","G35"
"P3576",1542,1585,43,"bdrc","si tu 04 mi 'khrugs chos kyi go cha/","G35"
"P3579",1810,1857,47,"bdrc","ser dris 03 dkon mchog bstan 'dzin rgya mtsho/","G160"
"P358",1757,1816,59,"bdrc","'phan yul blo bzang dge legs/","G77,G237,G337,G394"
"P3580",1340,1373,33,"bdrc","phag mo gru pa sde srid 02 shAkya rgyal mtshan/"," "
"P3581",1356,1386,30,"bdrc","phag mo gru pa sde srid 03 grags pa byang chub/","G434"
"P3582",1359,1408,49,"bdrc","phag mo gru pa sde srid 04 bsod nams grags pa/"," "
"P3583",1374,1432,58,"bdrc","dbang grags pa rgyal mtshan/"," "
"P3584",1414,1446,32,"bdrc","phag mo gru pa sde srid 06 grags pa 'byung gnas/"," "
"P3588",1439,1495,56,"bdrc","phag mo gru pa sde srid 10 ngag gi dbang po/"," "
"P3589",1480,1564,84,"bdrc","phag mo gru pa sde srid 11 ngag dbang bkra shis grags pa/"," "
"P359",1611,1662,51,"bdrc","gsang bdag 'phrin las lhun grub/","G12"
"P3599",1493,1559,66,"bdrc","stag phu ba chos grags bzang po/","G4607,G77,G405,G337"
"P360",1631,1708,77,"bdrc","dag ston chos rgyal bstan 'dzin/","G494"
"P3600",1382,1466,84,"bdrc","stag phu 01 dpal ldan don grub/","G405"
"P3602",1859,1913,54,"bdrc","chu bzang 05 blo bzang thub bstan bshad sgrub chos kyi nyi ma/","G161"
"P3605",1613,1665,52,"bdrc","btsan po don grub rgya mtsho/","G165,G109,G160"
"P3606",1578,1651,73,"bdrc","chu bzang 01 rnam rgyal dpal 'byor/","G160,G164,G165"
"P361",1648,1674,26,"bdrc","rgyal sras bstan pa'i nyi ma/","G14,G12"
"P3610",1787,1846,59,"bdrc","lcang skya 04 ye shes bstan pa'i rgyal mtshan/"," "
"P3611",1367,1446,79,"bdrc","sa skya pa slob dpon grags pa blo gros/","G210"
"P3623",1731,1809,78,"bdrc","bla brang rgyud pa khri 22 dge 'dun dpal bzang /","G299,G162"
"P3624",1839,1905,66,"bdrc","bla brang khri ngag dbang dge 'dun rgya mtsho/","G4851"
"P3635",1797,1860,63,"bdrc","dpa' ris 02 dkon mchog dam chos yar 'phel/","G301,G162"
"P3639",1781,1828,47,"bdrc","rig 'dzin kun bzang stobs ldan dbang po/","G184"
"P364",1124,1192,68,"bdrc","myang nyi ma 'od zer/","G7"
"P3640",1150,1203,53,"bdrc","dpal chen 'od po/","G210"
"P3645",1117,1192,75,"bdrc","'chus pa dar ma brtson 'grus/"," "
"P365",1164,1221,57,"bdrc","mnga' bdag 'gro mgon/","G7"
"P3663",1773,1850,77,"bdrc","gyang ro 'jigs med rgyal mtshan/","G162,G2530,G2526"
"P3669",1785,1833,48,"bdrc","bla brang dus 'khor dpon slob 20 dkon mchog dpal ldan/","G162"
"P3690",1811,1883,72,"bdrc","hor lding sgom pa 02 blo bzang dge legs rgyal mtshan/","G109,G160"
"P37",1617,1682,65,"bdrc","tA la'i bla ma 05 ngag dbang blo bzang rgya mtsho/","G108,G222"
"P3707",1085,1171,86,"bdrc","sha mi ba smon lam 'bar/"," "
"P3719",1160,1229,69,"bdrc","bya yul gdan rabs 04 sangs rgyas sgom pa/","G229"
"P3723",1860,1921,61,"bdrc","hor chen pa ye shes rgya mtsho/","G415"
"P373",1807,1848,41,"bdrc","a mdo zhwa dmar 03 ngag dbang bstan 'dzin rgya mtsho/","G271"
"P3730",1034,1102,68,"bdrc","'khon dkon mchog rgyal po/","G210"
"P3731",1040,1112,72,"bdrc","ba ri lo tsA ba rin chen grags/","G210"
"P374",1824,1859,35,"bdrc","gung thang 04 dkon mchog bstan pa'i rgya mtsho/","G162"
"P3749",1355,1432,77,"bdrc","so ston shAkya dpal/"," "
"P3750",1399,1473,74,"bdrc","'khrul zhig tshul khrims rgyal mtshan/","G275"
"P3753",1404,1473,69,"bdrc","shar pa ye shes rgya mtsho/"," "
"P3756",1408,1460,52,"bdrc","bkra shis dpal 'od/","G67"
"P3759",1258,1316,58,"bdrc","snye mdo kun dga' bzang po/","G3526"
"P3762",1186,1247,61,"bdrc","snye mdo smra ba'i seng+ge","G3526"
"P3766",1217,1277,60,"bdrc","snye mdo thams cad mkhyen bsod nams dpal/","G3526"
"P377",1762,1822,60,"bdrc","'ba' ling zhabs drung dkon mchog chos 'phel/"," "
"P3775",1160,1217,57,"bdrc","sprul sku yang dben pa/","G427"
"P3788",1738,1780,42,"bdrc","gtsang paN+Di ta 02 blo bzang bstan pa rgya mtsho/","G163,G1931"
"P379",1309,1382,73,"bdrc","tA dben gu shrI kun dga' nyi ma/"," "
"P3791",1736,1815,79,"bdrc","rong po khri rgan dge 'dun mkhyen rab/","G163,G8LS12302"
"P3795",1866,1901,35,"bdrc","nags gtsang 03 blo bzang byang chub chos 'phel/","G431"
"P3796",1902,1913,11,"bdrc","nags gtsang 04 ngag dbang lung rtogs dpal ldan 'jigs med thub bstan/","G431"
"P3798",1863,1961,98,"bdrc","rig 'dzin byang chub rdo rje/"," "
"P3799",1861,1922,61,"bdrc","rdzong dkar chung ba 'jigs med bstan pa'i rgyal mtshan/","G224,G163"
"P38",1672,1749,77,"bdrc","mkhar rdo bzod pa rgya mtsho/","G402"
"P3800",1804,1859,55,"bdrc","rdzong dkar 'jigs med lung rigs rgya mtsho/","G163,G224,G8LS12302"
"P3808",1695,1738,43,"bdrc","rdzong dkar ma Ni pa bstan 'dzin 'phrin las/","G109,G109,G163"
"P3810",1739,1803,64,"bdrc","rdzong dkar chung ba lung rtogs gter chen bstan pa'i nyi ma/","G163,G109,G224"
"P3811",1913,1977,64,"bdrc","lha smon ye shes tshul khrims/","G104"
"P3814",1042,1136,94,"bdrc","mar pa do ba chos kyi dbang phyug"," "
"P3816",1042,1136,94,"bdrc","rong zom paN+Di ta/"," "
"P382",1779,1862,83,"bdrc","sde khri 03 'jam dbyangs thub bstan nyi ma/","G301,G301,G162"
"P3825",1633,1707,74,"bdrc","a kyA 01 shes rab bzang po/","G160"
"P384",1450,1530,80,"bdrc","khri 12 'jam dbyangs shes rab dar legs pa'i blo gros/","G77,G2359,G337"
"P3849",1107,1190,83,"bdrc","steng pa lo tsA ba tshul khrims 'byung gnas sbas pa/","G3157"
"P385",1507,1554,47,"bdrc","karma pa 08 mi bskyod rdo rje/","G33"
"P3858",1360,1446,86,"bdrc","rngog byang chub dpal/"," "
"P3866",1506,1538,32,"bdrc","'brug pa ngag dbang grags pa rgyal mtshan/","G3582"
"P3869",1445,1517,72,"bdrc","mkhan chen dkon mchog tshul khrims/"," "
"P388",1819,1901,82,"bdrc","dpal ldan bstan pa'i nyi ma/","G160"
"P3893",1395,1475,80,"bdrc","byang pa rnam rgyal grags pa bzang po/"," "
"P3912",1708,1768,60,"bdrc","a kyA 02 blo bzang bstan pa'i rgyal mtshan/","G160,G1955"
"P392",1814,1891,77,"bdrc","gung ri mkha' 'gro 05 rig 'dzin dpal mo/","G4646"
"P3924",1696,1756,60,"bdrc","dbal mang 01 blo bzang don grub/","G162"
"P394",1000,1080,80,"bdrc","sangs rgyas bla ma/"," "
"P3942",1889,1937,48,"bdrc","co ne sa skyong 18 blo bzang bstan 'dzin rnam rgyal 'phrin las rdo rje/","G435"
"P395",1507,1566,59,"bdrc","'phags pa lha 02 sangs rgyas dpal/","G180"
"P396",1428,1507,79,"bdrc","gser mdog paN chen shAkya mchog ldan/","G391"
"P397",1804,1862,58,"bdrc","'jigs med thub bstan nor bu/"," "
"P398",1427,1507,80,"bdrc","rje drung shes rab dpal brtsegs/","G180"
"P399",1509,1557,48,"bdrc","rgyal dbang rin chen phun tshogs/","G340"
"P3998",1184,1241,57,"bdrc","zhang ston chos kyi bla ma/","G225"
"P3AG16",1727,1758,31,"bdrc","kun bzang 'phrin las rnam rgyal/","G183"
"P3AG2",1038,1096,58,"bdrc","dam pa ri khrod pa rme'u dgongs mdzod/"," "
"P3AG26",1838,1874,36,"bdrc","sgang steng sprul sku 06 bstan pa'i nyi ma/","G183"
"P3AG27",1875,1905,30,"bdrc","sgang steng sprul sku 07 o rgyan bstan pa'i nyin byed/","G183"
"P3AG29",1759,1790,31,"bdrc","sgang steng sprul sku 04 bstan 'dzin srid zhi rnam rgyal/","G183"
"P3AG30",1792,1840,48,"bdrc","sgang steng sprul sku 05 o rgyan dge legs rnam rgyal/","G183"
"P3AG39",1953,1961,8,"bdrc","rdzogs chen kong sprul 02 dkon mchog 'jigs med dbang po/","G16"
"P3AG40",1937,1959,22,"bdrc","rdzogs chen mkhyen brtse 02 gzhon nu blo gros/","G16"
"P3AG41",1889,1924,35,"bdrc","rdzogs chen dpon slob 05 dkon mchog bstan pa'i nyi ma/","G16"
"P3AG42",1925,1962,37,"bdrc","rdzogs chen dpon slob 06 'jigs bral tshe dbang rdo rje/","G16"
"P3AG45",1530,1590,60,"bdrc","ri bo che rje drung 01"," "
"P3AG46",1591,1642,51,"bdrc","ri bo che rje drung 02"," "
"P3AG47",1646,1708,62,"bdrc","ri bo che rje drung 03","G70,G4744"
"P3AG48",1715,1743,28,"bdrc","ri bo che rje drung 04","G70,G4744"
"P3AG49",1745,1829,84,"bdrc","ri bo che rje drung 05","G4744,G70"
"P3AG50",1830,1855,25,"bdrc","ri bo che rje drung 06"," "
"P3AG51",1728,1790,62,"bdrc","dge 'dun bstan pa'i rgyal mtshan/","G109"
"P3AG54",1930,1959,29,"bdrc","dge mang 03 gar dbang las rab gling pa/"," "
"P3AG59",1115,1158,43,"bdrc","tshul khrims shes rab/"," "
"P3AG6",1134,1169,35,"bdrc","'gro mgon g.yor po me dpal/"," "
"P3AG62",1896,1934,38,"bdrc","stong 'khor 09 blo bzang thub bstan 'jigs med tshul khrims rgya mtsho/","G1542"
"P3AG8",1198,1263,65,"bdrc","blo gros rgyal mtshan/"," "
"P3AG9",1239,1293,54,"bdrc","bru ston 'dul ba rgyal mtshan/"," "
"P3CN10672",1922,2007,85,"bdrc","grub dbang dkon mchog nor bu/","G340"
"P3CN1564",1929,2017,88,"bdrc","sman ri khri 'dzin lung rtogs bstan pa'i nyi ma/","G4"
"P3CN17355",1899,1938,39,"bdrc","zhon zha h+phu/"," "
"P3CN17680",1878,1961,83,"bdrc","sngags rams pa blo bzang bzod pa rgya mtsho/"," "
"P3CN17686",1868,1934,66,"bdrc","ang gi bla ma dka' bcu phyag rdor skyabs/"," "
"P3CN17698",1870,1927,57,"bdrc","'dar pa paN+Di ta ngag dbang chos 'byor don grub/"," "
"P3CN21884",638,713,75,"bdrc","hu'i ning /"," "
"P3CN22955",1902,1980,78,"bdrc","h+pha btsun/"," "
"P3CN26172",1924,2009,85,"bdrc","cin tA krung /"," "
"P3CN2946",1437,1521,84,"bdrc","btsun pa chos legs/","G1KR1549"
"P3CN8453",1901,1966,65,"bdrc","rdor gdan dka' chen blo bzang bkra shis/","G104"
"P3CN9065",1869,1948,79,"bdrc","gAn d+hi/"," "
"P3JM101",1897,1959,62,"bdrc","gling bla thub bstan phrin las rgya mtsho/"," "
"P3JM110",1901,1952,51,"bdrc","rdzogs chen kong sprul 'gyur med dkon mchog rgyal mtshan/","G16"
"P3JM56",1930,2002,72,"bdrc","lcags mdud sprul sku/"," "
"P3JT12060",1890,1958,68,"bdrc","rtogs ldan u rgyan bstan 'dzin nor bu/"," "
"P3JT13297",1243,1319,76,"bdrc","rngog rin chen bzang po/"," "
"P3JT13361",1924,1996,72,"bdrc","bla ma kun dga' tshe dbang /","G1KG5757"
"P3PD997",1899,1959,60,"bdrc","nges don rgya mtsho/"," "
"P4",1901,1980,79,"bdrc","btsun ma g.yu lha/"," "
"P4006",1401,1470,69,"bdrc","mkhan chen bzod pa dpal grub/"," "
"P4007",1173,1236,63,"bdrc","khro phu lo tsA ba byams pa dpal/","G279"
"P402",1820,1882,62,"bdrc","stong 'khor 09 thub bstan 'jigs med rgya mtsho/","G239"
"P4024",988,1069,81,"bdrc","grub chen te lo pa/"," "
"P403",1277,1327,50,"bdrc","lha zur khang pa dbang phyug ye shes/"," "
"P4037",1310,1358,48,"bdrc","ti shrI 12 kun dga' rgyal mtshan/","G880,G436"
"P4038",1299,1327,28,"bdrc","kun dga' blo gros rgyal mtshan/","G880"
"P4039",1308,1341,33,"bdrc","ti shrI kun dga' legs pa'i 'byung gnas rgyal mtshan/","G880,G466"
"P404",1032,1116,84,"bdrc","stod lung pa rin chen snying po/","G23"
"P4041",1332,1362,30,"bdrc","ti shrI 13 bsod nams blo gros/","G466,G880"
"P4043",1163,1230,67,"bdrc","dbus pa rta ye/"," "
"P4047",1166,1244,78,"bdrc","mdzes pa snying po/"," "
"P405",1031,1106,75,"bdrc","phu chung ba gzhon nu rgyal mtshan/","G2CN11076"
"P4057",1782,1836,54,"bdrc","stag lung che ba blo bzang bstan pa'i nyi ma/","G162"
"P4059",1288,1327,39,"bdrc","chos rje rat+na gu ru/","G67"
"P406",1029,1116,87,"bdrc","se ston kun rig"," "
"P4066",1784,1862,78,"bdrc","thang dkar blo bzang chos 'dzin/","G162,G4366,G4368"
"P4067",1640,1717,77,"bdrc","thar mi chi blo bzang don grub/","G162"
"P4069",1823,1905,82,"bdrc","d+hAr+ma kir+ti kun bzang bsod nams/"," "
"P407",1255,1327,72,"bdrc","kam kam pa rin chen gzhon nu/"," "
"P4070",1351,1396,45,"bdrc","d+harma dhwa dza/"," "
"P4073",1911,1961,50,"bdrc","bde yangs dge 'dun thub bstan rab rgyas/","G161"
"P4074",1839,1911,72,"bdrc","bde yangs blo bzang bstan 'dzin nor bu/","G161"
"P4079",1909,1960,51,"bdrc","'jigs med bstan 'dzin mchog grub/","G161"
"P4083",1666,1723,57,"bdrc","'dan ma chos rje 02 ngag dbang bstan 'dzin 'phrin las/"," "
"P4084",1587,1664,77,"bdrc","'dan ma chos rje 01 tshul khrims rgya mtsho/","G165,G172"
"P4085",1557,1623,66,"bdrc","'dul 'dzin 'od zer rgya mtsho/","G160"
"P4086",1370,1433,63,"bdrc","drung che mkha' spyod pa/"," "
"P4087",1353,1405,52,"bdrc","sa skya pa rdo rje rin chen rgyal mtshan/","G440"
"P4088",1127,1185,58,"bdrc","rdo ston shes rab grags/","G225"
"P409",1678,1739,61,"bdrc","rong po grub chen 02 ngag dbang 'phrin las rgya mtsho/","G109,G163"
"P4090",1721,1792,71,"bdrc","rdo ring paNDi ta dngos grub rab brtan/","G2CN10930"
"P4095",1678,1738,60,"bdrc","sde dge rgyal po bstan pa tshe ring /","G193"
"P4098",1748,1778,30,"bdrc","sde khri 02 'jigs med lung rigs rgya mtsho/","G162,G301"
"P410",1678,1738,60,"bdrc","bse tshang 01 ngag dbang bkra shis/","G162"
"P4112",1908,1984,76,"bdrc","dpal spungs sman pa 'brug rgyal/","G36"
"P4119",1740,1804,64,"bdrc","a rol 01 grags pa rgya mtsho/"," "
"P412",1677,1751,74,"bdrc","rwa sgreng 01 ngag dbang mchog ldan/","G161,G394,G337,G2194"
"P4120",1676,1736,60,"bdrc","a rin ngag dbang dpal ldan/","G162,G109"
"P4122",1718,1800,82,"bdrc","bla brang khri 13 blo bzang snyan grags/","G162"
"P4123",1672,1735,63,"bdrc","a mo blo bzang smon lam/"," "
"P4125",1847,1902,55,"bdrc","ho thog thu blo bzang thub bstan rgya mtsho/","G271,G160"
"P4129",1747,1816,69,"bdrc","hor tshang gser khri 03 'jigs med rig pa'i seng+ge","G162"
"P4130",1697,1763,66,"bdrc","rab brtan rgya mtsho/","G162"
"P4131",1610,1682,72,"bdrc","lha khang lung pa 01 yon tan rgya mtsho/","G4822"
"P4133",1683,1736,53,"bdrc","lha khang lung pa 02 ngag dbang byams pa/","G109"
"P4136",1335,1404,69,"bdrc","g.ya' bzang gdan rabs 07 grags pa 'od pa/","G444"
"P4137",1186,1259,73,"bdrc","lha 'gro ba'i mgon po/","G445"
"P4139",1135,1215,80,"bdrc","lha phyug mkhar ba nyi zla 'od/","G30"
"P414",1676,1745,69,"bdrc","stag tshang blo bzang rab brtan/","G254"
"P4140",1190,1286,96,"bdrc","lha brag kha pa blo gros ye shes/","G445"
"P4144",1871,1944,73,"bdrc","lha btsun ngo mtshar gzhan phan/"," "
"P4150",1762,1815,53,"bdrc","lha zhis 'jigs med 'phrin las/","G162"
"P416",1656,1718,62,"bdrc","'bri gung che tshang 02 dkon mchog 'phrin las bzang po/","G340"
"P4162",1709,1783,74,"bdrc","lho pa blo bzang bkra shis/","G162"
"P4164",1284,1338,54,"bdrc","bya yul mkhan gdan rabs 10 tshul khrims shes rab/","G229,G229"
"P4165",1232,1312,80,"bdrc","dbang phyug gzhon nu/","G229"
"P4167",1263,1325,62,"bdrc","bya yul gdan rabs 09 tshul khrims seng+ge","G229"
"P4168",1169,1226,57,"bdrc","ro skam mkhan rabs 02 sangs rgyas rdo rje/","G368"
"P417",1653,1707,54,"bdrc","rta tshag 06 ngag dbang dkon mchog nyi ma/"," "
"P4171",1148,1218,70,"bdrc","ras chen pa dpal grags/"," "
"P4172",1203,1280,77,"bdrc","sangs rgyas ras pa rin chen smon lam/"," "
"P4173",1247,1301,54,"bdrc","sangs rgyas rin chen/","G30"
"P4174",1350,1431,81,"bdrc","sangs rgyas rin chen rgyal mtshan/"," "
"P4179",1785,1845,60,"bdrc","se chang dkon mchog bsod nams/","G162"
"P4184",1671,1737,66,"bdrc","se ra byes mkhan po byams pa yon tan/","G155"
"P4185",1773,1815,42,"bdrc","ser li dkon mchog rgyal mtshan/","G162"
"P4186",1720,1777,57,"bdrc","ser li blo bzang mchog grub/","G162"
"P4187",1062,1128,66,"bdrc","so chung dge 'dun 'bar/"," "
"P4197",1433,1474,41,"bdrc","sa skya slob dpon grags pa rgyal mtshan/","G312"
"P4200",1233,1277,44,"bdrc","za lung slob dpon rnam rgyal mdzes/"," "
"P4202",1238,1274,36,"bdrc","sa skya slob dpon ye shes 'byung gnas/","G210"
"P4203",1384,1474,90,"bdrc","slob dpon shAkya rgyal po/"," "
"P4204",1352,1407,55,"bdrc","sa skya slob dpon bsod nams bkra shis/","G436"
"P4206",1189,1260,71,"bdrc","bsam gling pa/"," "
"P4208",1723,1789,66,"bdrc","bsod grags sprul sku 01 bsod nams grags pa/","G162"
"P421",1653,1705,52,"bdrc","sde srid sangs rgyas rgya mtsho/","G222"
"P4211",1439,1504,65,"bdrc","bsod nams phyogs glang /","G238,G226"
"P4219",1844,1856,12,"bdrc","rong po grub chen 05 blo bzang 'phrin las rgya mtsho/","G163"
"P422",1647,1716,69,"bdrc","ma Ni pa shes rab bkra shis/","G163,G224,G109"
"P4220",1258,1306,48,"bdrc","sa skya khri rabs 09 'jam dbyangs rin chen rgyal mtshan/","G210"
"P424",1647,1713,66,"bdrc","la mo grags rgan blo bzang bkra shis/","G161"
"P4244",1263,1310,47,"bdrc","shAkya 'bum/","G30"
"P4247",1871,1887,16,"bdrc","dngul chu blo bzang 'jigs med dbang po/","G223"
"P4249",1610,1659,49,"bdrc","la mo zhabs drung dkar po 02 blo gros rgya mtsho/","G448"
"P425",1647,1710,63,"bdrc","rig 'dzin nyi ma grags pa/","G491,G1KR1686,G16"
"P4252",1187,1250,63,"bdrc","lo ras dbang phyug brtson 'grus/"," "
"P426",1443,1521,78,"bdrc","thon pa mkhas btsun yon tan rgya mtsho/","G108,G3255"
"P427",1439,1487,48,"bdrc","'phags pa lha 01 bde chen rdo rje/","G180,G2GS1299"
"P4271",1432,1506,74,"bdrc","rtses thang las chen kun dga' rgyal mtshan/","G607"
"P4278",1085,1161,76,"bdrc","ras chung rdo rje grags pa/"," "
"P4279",1311,1390,79,"bdrc","ri pa gzhon nu rgyal mtshan/"," "
"P4280",1362,1453,91,"bdrc","bsod nams rin chen/"," "
"P4285",1236,1279,43,"bdrc","rin chen bla ma/","G368"
"P4298",1171,1245,74,"bdrc","rog zhig po rin chen shes rab/"," "
"P4301",1166,1244,78,"bdrc","rog shes rab 'od/"," "
"P4302",1665,1732,67,"bdrc","rong khams zhabs drung chos rgya mtsho/"," "
"P4303",1283,1325,42,"bdrc","rong pa rdo rje rgyal mtshan/","G3477"
"P4306",1726,1793,67,"bdrc","bla brang khri 15 bsod nams dbang rgyal/","G162"
"P431",1367,1449,82,"bdrc","rong ston shes bya kun rig","G233"
"P4310",1330,1380,50,"bdrc","rgyal lha khang gdan rabs 23","G280"
"P4312",1299,1378,79,"bdrc","g.yag sde paN chen brtson 'grus dar rgyas/","G451"
"P432",1402,1473,71,"bdrc","rta tshag 01 chos kyi rgyal mtshan/","G337"
"P4322",1169,1233,64,"bdrc","g.ya' bzang chos rje chos smon lam/","G444"
"P4329",1168,1207,39,"bdrc","zwa ra skal ldan ye shes seng+ge"," "
"P433",1454,1506,52,"bdrc","de mo dkon mchog 'byung gnas/","G303"
"P4332",1723,1790,67,"bdrc","bla brang khri 18 rab brtan rgya mtsho/","G162"
"P4333",790,833,43,"bdrc","g.yu thog rnying ma yon tan mgon po/"," "
"P4337",1734,1811,77,"bdrc","g.yer gshong 2","G452"
"P4338",1651,1733,82,"bdrc","g.yer gshong 1","G452"
"P4340",1383,1450,67,"bdrc","gung ru rgyal mtshan bzang po/","G154,G226,G330"
"P435",1447,1506,59,"bdrc","dkon mchog bde legs/"," "
"P4352",1429,1503,74,"bdrc","legs pa chos 'byor/","G126,G126"
"P4362",1537,1603,66,"bdrc","rta tshag 04 lha dbang chos kyi rgyal mtshan/","G241,G180"
"P437",1511,1577,66,"bdrc","gong sman dkon mchog phan dar/"," "
